Indicator Code: CG1110
"Indicator Name: Respiratory diseases"
Export date: 5/7/2024 5:14:26 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: J30-J98"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,CZE,Czechia,2014,All,Age_all,[All],3726.00000000,3.52623858,16.98560621,35.40215509,
EU,Europe,FRA,France,1990,All,Age_all,[All],22241.00000000,4.22671185,19.57679948,39.20148198,
EU,Europe,FRA,France,1991,All,Age_all,[All],20444.00000000,3.89643310,18.00516037,35.83184063,
EU,Europe,FRA,France,1992,All,Age_all,[All],21460.00000000,4.11481602,18.43491967,37.40396280,
EU,Europe,FRA,France,1993,All,Age_all,[All],21963.00000000,4.12634356,18.40843946,38.09423045,
EU,Europe,FRA,France,1994,All,Age_all,[All],20916.00000000,4.02257844,17.25762270,36.12466429,
EU,Europe,FRA,France,1995,All,Age_all,[All],22483.00000000,4.22916455,18.08954517,38.67104926,
EU,Europe,FRA,France,1996,All,Age_all,[All],23580.00000000,4.40110121,18.63637300,40.39414268,
EU,Europe,FRA,France,1997,All,Age_all,[All],23677.00000000,4.46467126,18.29524105,40.39761201,
EU,Europe,FRA,France,1998,All,Age_all,[All],24181.00000000,4.52825171,19.34793111,41.08739461,
EU,Europe,FRA,France,1999,All,Age_all,[All],24607.00000000,4.57839575,19.20701812,41.97522331,
EU,Europe,FRA,France,2000,All,Age_all,[All],18958.00000000,3.57125365,15.08798907,32.18910609,
EU,Europe,FRA,France,2001,All,Age_all,[All],18176.00000000,3.42251145,14.21223987,30.70654258,
EU,Europe,FRA,France,2002,All,Age_all,[All],18412.00000000,3.44059498,14.15432736,30.85210956,
EU,Europe,FRA,France,2003,All,Age_all,[All],19943.00000000,3.61067106,14.96499002,33.15277100,
EU,Europe,FRA,France,2004,All,Age_all,[All],17857.00000000,3.50536592,13.23835929,29.44595378,
EU,Europe,FRA,France,2005,All,Age_all,[All],19363.00000000,3.67059956,13.89349753,31.74475089,
EU,Europe,FRA,France,2006,All,Age_all,[All],18084.00000000,3.50497721,12.46264471,29.35826667,
EU,Europe,FRA,France,2007,All,Age_all,[All],18699.00000000,3.59226565,12.48149252,30.17755227,
EU,Europe,FRA,France,2008,All,Age_all,[All],19100.00000000,3.58702960,12.33061525,30.65572434,
EU,Europe,FRA,France,2009,All,Age_all,[All],19208.00000000,3.57559703,12.03357772,30.67591507,
EU,Europe,FRA,France,2010,All,Age_all,[All],19296.00000000,3.56293484,11.88551303,30.66149969,
EU,Europe,FRA,France,2011,All,Age_all,[All],21137.00000000,3.93885522,12.60020676,33.43168928,
EU,Europe,FRA,France,2012,All,Age_all,[All],22492.00000000,4.02756190,12.80122651,35.40983443,
EU,Europe,FRA,France,2013,All,Age_all,[All],21842.00000000,3.92819825,12.26436507,34.24489232,
